BOROUGH,Zip Code,MonthYear,Evictions
MANHATTAN,10037,2017-08,9
MANHATTAN,10037,2017-09,13
MANHATTAN,10037,2017-10,13
MANHATTAN,10037,2017-11,5
MANHATTAN,10037,2017-12,7
MANHATTAN,10037,2018-01,11
MANHATTAN,10037,2018-02,4
MANHATTAN,10037,2018-03,13
MANHATTAN,10037,2018-04,11
MANHATTAN,10037,2018-05,9
MANHATTAN,10037,2018-06,13
MANHATTAN,10037,2018-07,8
MANHATTAN,10037,2018-08,12
MANHATTAN,10037,2018-09,2
MANHATTAN,10037,2018-10,13
MANHATTAN,10037,2018-11,9
MANHATTAN,10037,2018-12,7
MANHATTAN,10037,2019-01,16
MANHATTAN,10037,2019-02,11
MANHATTAN,10037,2019-03,7
MANHATTAN,10037,2019-04,9
MANHATTAN,10037,2019-05,12
MANHATTAN,10037,2019-06,17
MANHATTAN,10037,2019-07,8
MANHATTAN,10037,2019-08,7
MANHATTAN,10037,2019-09,8
MANHATTAN,10037,2019-10,12
MANHATTAN,10037,2019-11,6
MANHATTAN,10037,2019-12,10
MANHATTAN,10038,2017-01,3
MANHATTAN,10038,2017-02,4
MANHATTAN,10038,2017-04,2
MANHATTAN,10038,2017-05,2
MANHATTAN,10038,2017-06,1
MANHATTAN,10038,2017-07,2
MANHATTAN,10038,2017-08,5
MANHATTAN,10038,2017-11,1
MANHATTAN,10038,2018-01,2
MANHATTAN,10038,2018-02,1
MANHATTAN,10038,2018-03,2
MANHATTAN,10038,2018-04,4
MANHATTAN,10038,2018-06,2
MANHATTAN,10038,2018-08,1
MANHATTAN,10038,2018-09,2
MANHATTAN,10038,2018-10,1
MANHATTAN,10038,2018-12,1
MANHATTAN,10038,2019-02,1
MANHATTAN,10038,2019-03,1
MANHATTAN,10038,2019-05,1
MANHATTAN,10038,2019-06,2
MANHATTAN,10038,2019-07,5
MANHATTAN,10038,2019-08,3
MANHATTAN,10038,2019-09,2
MANHATTAN,10038,2019-11,1
MANHATTAN,10038,2019-12,2
MANHATTAN,10039,2017-01,8
MANHATTAN,10039,2017-02,5
MANHATTAN,10039,2017-03,10
MANHATTAN,10039,2017-04,11
MANHATTAN,10039,2017-05,13
MANHATTAN,10039,2017-06,10
MANHATTAN,10039,2017-07,12
MANHATTAN,10039,2017-08,10
MANHATTAN,10039,2017-09,16
MANHATTAN,10039,2017-10,8
MANHATTAN,10039,2017-11,12
MANHATTAN,10039,2017-12,5
MANHATTAN,10039,2018-01,11
MANHATTAN,10039,2018-02,14
MANHATTAN,10039,2018-03,16
MANHATTAN,10039,2018-04,15
MANHATTAN,10039,2018-05,17
MANHATTAN,10039,2018-06,13
MANHATTAN,10039,2018-07,6
MANHATTAN,10039,2018-08,12
MANHATTAN,10039,2018-09,12
MANHATTAN,10039,2018-10,9
MANHATTAN,10039,2018-11,12
MANHATTAN,10039,2018-12,8
MANHATTAN,10039,2019-01,8
MANHATTAN,10039,2019-02,10
MANHATTAN,10039,2019-03,4
MANHATTAN,10039,2019-04,23
MANHATTAN,10039,2019-05,4
MANHATTAN,10039,2019-06,9
MANHATTAN,10039,2019-07,3
MANHATTAN,10039,2019-08,7
MANHATTAN,10039,2019-09,4
MANHATTAN,10039,2019-10,7
MANHATTAN,10039,2019-11,8
MANHATTAN,10039,2019-12,12
MANHATTAN,10040,2017-01,12
MANHATTAN,10040,2017-02,8
MANHATTAN,10040,2017-03,13
MANHATTAN,10040,2017-04,7
MANHATTAN,10040,2017-05,13
MANHATTAN,10040,2017-06,8
MANHATTAN,10040,2017-07,15
MANHATTAN,10040,2017-08,10
MANHATTAN,10040,2017-09,8
MANHATTAN,10040,2017-10,10
MANHATTAN,10040,2017-11,6
MANHATTAN,10040,2017-12,3
MANHATTAN,10040,2018-01,8
MANHATTAN,10040,2018-02,8
MANHATTAN,10040,2018-03,12
MANHATTAN,10040,2018-04,10
MANHATTAN,10040,2018-05,11
MANHATTAN,10040,2018-06,6
MANHATTAN,10040,2018-07,5
MANHATTAN,10040,2018-08,11
MANHATTAN,10040,2018-09,9
MANHATTAN,10040,2018-10,8
MANHATTAN,10040,2018-11,7
MANHATTAN,10040,2018-12,8
MANHATTAN,10040,2019-01,9
MANHATTAN,10040,2019-02,6
MANHATTAN,10040,2019-03,8
MANHATTAN,10040,2019-04,10
MANHATTAN,10040,2019-05,5
MANHATTAN,10040,2019-06,8
MANHATTAN,10040,2019-07,10
MANHATTAN,10040,2019-08,7
MANHATTAN,10040,2019-09,6
MANHATTAN,10040,2019-10,3
MANHATTAN,10040,2019-11,8
MANHATTAN,10040,2019-12,6
MANHATTAN,10044,2017-01,2
MANHATTAN,10044,2017-03,1
MANHATTAN,10044,2017-04,4
MANHATTAN,10044,2017-05,1
MANHATTAN,10044,2017-06,2
MANHATTAN,10044,2017-08,2
MANHATTAN,10044,2017-10,3
MANHATTAN,10044,2018-02,1
MANHATTAN,10044,2018-03,2
MANHATTAN,10044,2018-05,1
MANHATTAN,10044,2018-06,2
MANHATTAN,10044,2018-08,2
MANHATTAN,10044,2018-09,1
MANHATTAN,10044,2018-12,1
MANHATTAN,10044,2019-01,2
MANHATTAN,10044,2019-06,1
MANHATTAN,10044,2019-07,1
MANHATTAN,10044,2019-08,1
MANHATTAN,10044,2019-09,1
MANHATTAN,10044,2019-10,1
MANHATTAN,10065,2017-01,2
MANHATTAN,10065,2017-02,1
MANHATTAN,10065,2017-03,3
MANHATTAN,10065,2017-04,1
MANHATTAN,10065,2017-05,2
MANHATTAN,10065,2017-06,3
MANHATTAN,10065,2017-07,3
MANHATTAN,10065,2017-08,6
MANHATTAN,10065,2017-09,5
MANHATTAN,10065,2017-10,7
MANHATTAN,10065,2017-11,2
MANHATTAN,10065,2018-01,5
MANHATTAN,10065,2018-02,5
MANHATTAN,10065,2018-03,2
MANHATTAN,10065,2018-04,5
MANHATTAN,10065,2018-05,4
MANHATTAN,10065,2018-06,1
MANHATTAN,10065,2018-07,1
MANHATTAN,10065,2018-08,3
MANHATTAN,10065,2018-09,2
MANHATTAN,10065,2018-10,2
MANHATTAN,10065,2018-11,4
MANHATTAN,10065,2018-12,1
MANHATTAN,10065,2019-01,1
MANHATTAN,10065,2019-02,1
MANHATTAN,10065,2019-04,7
MANHATTAN,10065,2019-05,4
MANHATTAN,10065,2019-06,3
MANHATTAN,10065,2019-07,2
MANHATTAN,10065,2019-10,3
MANHATTAN,10065,2019-11,2
MANHATTAN,10065,2019-12,5
MANHATTAN,10069,2017-01,1
MANHATTAN,10069,2017-02,1
MANHATTAN,10069,2017-04,1
MANHATTAN,10069,2017-06,1
MANHATTAN,10069,2017-10,2
MANHATTAN,10069,2017-11,1
MANHATTAN,10069,2018-02,1
MANHATTAN,10069,2019-04,1
MANHATTAN,10069,2019-05,1
MANHATTAN,10069,2019-06,1
MANHATTAN,10075,2017-03,1
MANHATTAN,10075,2017-04,2
MANHATTAN,10075,2017-05,1
MANHATTAN,10075,2017-07,1
MANHATTAN,10075,2017-08,2
MANHATTAN,10075,2017-10,1
MANHATTAN,10075,2017-11,1
MANHATTAN,10075,2018-01,4
MANHATTAN,10075,2018-02,2
MANHATTAN,10075,2018-04,4
MANHATTAN,10075,2018-05,2
MANHATTAN,10075,2018-06,1
MANHATTAN,10075,2018-07,5
MANHATTAN,10075,2018-08,2
MANHATTAN,10075,2018-11,1
MANHATTAN,10075,2018-12,1
MANHATTAN,10075,2019-01,3
MANHATTAN,10075,2019-03,2
MANHATTAN,10075,2019-04,1
MANHATTAN,10075,2019-05,1
MANHATTAN,10075,2019-07,3
MANHATTAN,10075,2019-08,2
MANHATTAN,10075,2019-10,1
MANHATTAN,10075,2019-11,6
MANHATTAN,10075,2019-12,2
MANHATTAN,10101,2017-03,1
MANHATTAN,10128,2017-01,8
MANHATTAN,10128,2017-02,4
MANHATTAN,10128,2017-03,4
MANHATTAN,10128,2017-04,4
MANHATTAN,10128,2017-05,4
MANHATTAN,10128,2017-06,1
MANHATTAN,10128,2017-07,5
MANHATTAN,10128,2017-08,6
MANHATTAN,10128,2017-09,4
MANHATTAN,10128,2017-10,12
MANHATTAN,10128,2017-11,3
MANHATTAN,10128,2017-12,2
MANHATTAN,10128,2018-01,3
MANHATTAN,10128,2018-03,3
MANHATTAN,10128,2018-04,4
MANHATTAN,10128,2018-05,3
MANHATTAN,10128,2018-06,5
MANHATTAN,10128,2018-07,2
MANHATTAN,10128,2018-08,6
MANHATTAN,10128,2018-09,1
MANHATTAN,10128,2018-10,4
MANHATTAN,10128,2018-11,3
MANHATTAN,10128,2018-12,1
MANHATTAN,10128,2019-01,5
MANHATTAN,10128,2019-02,3
MANHATTAN,10128,2019-03,4
MANHATTAN,10128,2019-04,8
MANHATTAN,10128,2019-05,7
MANHATTAN,10128,2019-06,3
MANHATTAN,10128,2019-07,4
MANHATTAN,10128,2019-08,4
MANHATTAN,10128,2019-09,8
MANHATTAN,10128,2019-10,1
MANHATTAN,10128,2019-11,2
MANHATTAN,10128,2019-12,1
MANHATTAN,10162,2018-03,1
MANHATTAN,10162,2019-10,1
MANHATTAN,10280,2017-03,1
MANHATTAN,10280,2017-04,1
MANHATTAN,10280,2017-05,2
MANHATTAN,10280,2017-08,1
MANHATTAN,10280,2017-09,1
MANHATTAN,10280,2017-10,1
MANHATTAN,10280,2017-11,2
MANHATTAN,10280,2018-01,1
MANHATTAN,10280,2018-02,1
MANHATTAN,10280,2018-06,1
MANHATTAN,10280,2018-10,2
MANHATTAN,10280,2018-11,2
MANHATTAN,10280,2019-04,1
MANHATTAN,10280,2019-05,2
MANHATTAN,10280,2019-06,2
MANHATTAN,10280,2019-09,1
MANHATTAN,10282,2017-01,1
MANHATTAN,10282,2017-07,1
MANHATTAN,10282,2017-09,1
MANHATTAN,10282,2018-09,1
MANHATTAN,10282,2018-10,1
MANHATTAN,10282,2019-05,1
MANHATTAN,10282,2019-06,1
QUEENS,11001,2017-08,1
QUEENS,11001,2019-06,2
QUEENS,11001,2019-07,1
QUEENS,11001,2019-08,1
QUEENS,11004,2017-01,1
QUEENS,11004,2017-04,1
QUEENS,11004,2017-06,1
QUEENS,11004,2017-09,1
QUEENS,11004,2017-11,2
QUEENS,11004,2018-02,1
QUEENS,11004,2018-07,1
QUEENS,11004,2018-08,2
QUEENS,11004,2018-10,2
QUEENS,11004,2019-02,1
QUEENS,11004,2019-03,1
QUEENS,11004,2019-10,1
QUEENS,11004,2019-12,1
QUEENS,11040,2017-03,1
QUEENS,11040,2018-04,2
QUEENS,11040,2018-12,2
QUEENS,11040,2019-07,1
QUEENS,11101,2017-01,3
QUEENS,11101,2017-02,5
QUEENS,11101,2017-03,3
QUEENS,11101,2017-04,4
QUEENS,11101,2017-05,5
QUEENS,11101,2017-06,5
QUEENS,11101,2017-07,2
QUEENS,11101,2017-08,5
QUEENS,11101,2017-09,6
QUEENS,11101,2017-10,2
QUEENS,11101,2017-11,10
QUEENS,11101,2017-12,4
QUEENS,11101,2018-01,3
QUEENS,11101,2018-02,6
QUEENS,11101,2018-03,4
QUEENS,11101,2018-04,6
QUEENS,11101,2018-05,1
QUEENS,11101,2018-06,2
QUEENS,11101,2018-07,6
QUEENS,11101,2018-08,4
QUEENS,11101,2018-09,5
QUEENS,11101,2018-10,4
QUEENS,11101,2018-11,4
QUEENS,11101,2018-12,2
QUEENS,11101,2019-01,7
QUEENS,11101,2019-02,6
QUEENS,11101,2019-03,10
QUEENS,11101,2019-04,4
QUEENS,11101,2019-05,3
QUEENS,11101,2019-06,4
QUEENS,11101,2019-07,6
QUEENS,11101,2019-09,1
QUEENS,11101,2019-10,7
QUEENS,11101,2019-11,3
QUEENS,11101,2019-12,2
QUEENS,11102,2017-01,7
QUEENS,11102,2017-02,1
QUEENS,11102,2017-03,4
QUEENS,11102,2017-04,3
QUEENS,11102,2017-05,3
QUEENS,11102,2017-06,8
QUEENS,11102,2017-07,3
QUEENS,11102,2017-08,2
QUEENS,11102,2017-09,3
QUEENS,11102,2017-10,3
QUEENS,11102,2017-11,6
QUEENS,11102,2017-12,1
QUEENS,11102,2018-01,1
QUEENS,11102,2018-02,3
QUEENS,11102,2018-03,5
QUEENS,11102,2018-04,2
QUEENS,11102,2018-05,9
QUEENS,11102,2018-06,3
QUEENS,11102,2018-07,4
QUEENS,11102,2018-08,3
QUEENS,11102,2018-09,2
QUEENS,11102,2018-10,2
QUEENS,11102,2018-11,6
QUEENS,11102,2019-01,3
QUEENS,11102,2019-02,5
QUEENS,11102,2019-03,5
QUEENS,11102,2019-04,3
QUEENS,11102,2019-05,5
QUEENS,11102,2019-06,5
QUEENS,11102,2019-07,3
QUEENS,11102,2019-08,4
QUEENS,11102,2019-09,2
QUEENS,11102,2019-10,6
QUEENS,11102,2019-11,2
QUEENS,11102,2019-12,1
QUEENS,11103,2017-01,6
QUEENS,11103,2017-02,4
QUEENS,11103,2017-03,8
QUEENS,11103,2017-04,3
QUEENS,11103,2017-05,2
QUEENS,11103,2017-06,6
QUEENS,11103,2017-07,4
QUEENS,11103,2017-08,6
QUEENS,11103,2017-09,3
QUEENS,11103,2017-10,4
QUEENS,11103,2017-11,3
QUEENS,11103,2017-12,3
QUEENS,11103,2018-01,7
QUEENS,11103,2018-02,4
QUEENS,11103,2018-03,2
QUEENS,11103,2018-04,4
QUEENS,11103,2018-05,3
QUEENS,11103,2018-06,1
QUEENS,11103,2018-07,5
QUEENS,11103,2018-08,2
QUEENS,11103,2018-09,4
QUEENS,11103,2018-10,3
QUEENS,11103,2018-11,1
QUEENS,11103,2018-12,1
QUEENS,11103,2019-01,3
QUEENS,11103,2019-02,8
QUEENS,11103,2019-03,3
QUEENS,11103,2019-04,7
QUEENS,11103,2019-05,1
QUEENS,11103,2019-06,1
QUEENS,11103,2019-07,3
QUEENS,11103,2019-08,2
QUEENS,11103,2019-09,2
QUEENS,11103,2019-11,6
QUEENS,11104,2017-01,3
QUEENS,11104,2017-02,6
QUEENS,11104,2017-03,8
QUEENS,11104,2017-04,5
QUEENS,11104,2017-05,2
QUEENS,11104,2017-06,3
QUEENS,11104,2017-07,3
QUEENS,11104,2017-08,1
QUEENS,11104,2017-09,5
QUEENS,11104,2017-10,3
QUEENS,11104,2017-11,3
QUEENS,11104,2018-01,1
QUEENS,11104,2018-02,7
QUEENS,11104,2018-03,3
QUEENS,11104,2018-04,8
QUEENS,11104,2018-05,6
QUEENS,11104,2018-06,2
QUEENS,11104,2018-07,4
QUEENS,11104,2018-08,5
QUEENS,11104,2018-09,2
QUEENS,11104,2018-10,2
QUEENS,11104,2018-11,1
QUEENS,11104,2019-01,9
QUEENS,11104,2019-02,1
QUEENS,11104,2019-03,4
QUEENS,11104,2019-04,3
QUEENS,11104,2019-05,4
QUEENS,11104,2019-06,2
QUEENS,11104,2019-07,5
QUEENS,11104,2019-08,2
QUEENS,11104,2019-09,4
QUEENS,11104,2019-10,6
QUEENS,11104,2019-11,1
QUEENS,11104,2019-12,2
QUEENS,11105,2017-01,5
QUEENS,11105,2017-02,1
QUEENS,11105,2017-03,4
QUEENS,11105,2017-04,3
QUEENS,11105,2017-05,7
QUEENS,11105,2017-06,6
QUEENS,11105,2017-07,3
QUEENS,11105,2017-08,6
QUEENS,11105,2017-09,2
QUEENS,11105,2017-10,2
QUEENS,11105,2017-11,4
QUEENS,11105,2017-12,1
QUEENS,11105,2018-01,5
QUEENS,11105,2018-02,2
QUEENS,11105,2018-03,2
QUEENS,11105,2018-04,1
QUEENS,11105,2018-05,2
QUEENS,11105,2018-06,2
QUEENS,11105,2018-07,4
QUEENS,11105,2018-08,8
QUEENS,11105,2018-09,2
QUEENS,11105,2018-10,9
QUEENS,11105,2018-11,2
QUEENS,11105,2018-12,2
QUEENS,11105,2019-01,1
QUEENS,11105,2019-02,1
QUEENS,11105,2019-03,2
QUEENS,11105,2019-04,4
QUEENS,11105,2019-05,5
QUEENS,11105,2019-06,1
QUEENS,11105,2019-07,3
QUEENS,11105,2019-09,5
QUEENS,11105,2019-10,2
QUEENS,11105,2019-11,1
QUEENS,11106,2017-01,15
QUEENS,11106,2017-02,3
QUEENS,11106,2017-03,4
QUEENS,11106,2017-04,4
QUEENS,11106,2017-05,5
QUEENS,11106,2017-06,1
QUEENS,11106,2017-07,3
QUEENS,11106,2017-08,5
QUEENS,11106,2017-09,2
QUEENS,11106,2017-10,4
QUEENS,11106,2017-11,4
QUEENS,11106,2017-12,3
QUEENS,11106,2018-01,6
QUEENS,11106,2018-02,6
QUEENS,11106,2018-03,3
QUEENS,11106,2018-04,7
QUEENS,11106,2018-05,7
QUEENS,11106,2018-06,2
QUEENS,11106,2018-07,9
QUEENS,11106,2018-08,4
QUEENS,11106,2018-09,4
QUEENS,11106,2018-10,6
QUEENS,11106,2018-11,5
QUEENS,11106,2018-12,1
QUEENS,11106,2019-01,12
QUEENS,11106,2019-02,7
QUEENS,11106,2019-03,2
QUEENS,11106,2019-04,1
QUEENS,11106,2019-05,5
QUEENS,11106,2019-06,1
QUEENS,11106,2019-07,7
QUEENS,11106,2019-08,4
QUEENS,11106,2019-09,7
QUEENS,11106,2019-10,2
QUEENS,11106,2019-11,2
QUEENS,11106,2019-12,1
QUEENS,11109,2017-01,1
QUEENS,11109,2017-02,1
QUEENS,11109,2017-04,1
QUEENS,11109,2017-05,1
QUEENS,11109,2017-06,2
QUEENS,11109,2017-08,1
QUEENS,11109,2017-09,1
QUEENS,11109,2017-10,2
QUEENS,11109,2018-01,3
QUEENS,11109,2018-03,1
QUEENS,11109,2018-04,1
QUEENS,11109,2018-05,2
QUEENS,11109,2018-06,2
QUEENS,11109,2018-07,2
QUEENS,11109,2018-08,2
QUEENS,11109,2018-09,1
QUEENS,11109,2019-02,2
QUEENS,11109,2019-03,2
QUEENS,11109,2019-04,1
QUEENS,11109,2019-05,2
QUEENS,11109,2019-06,1
QUEENS,11109,2019-10,1
QUEENS,11354,2017-01,7
QUEENS,11354,2017-02,6
QUEENS,11354,2017-03,6
QUEENS,11354,2017-04,6
QUEENS,11354,2017-05,7
QUEENS,11354,2017-06,12
QUEENS,11354,2017-07,5
QUEENS,11354,2017-08,4
QUEENS,11354,2017-09,3
QUEENS,11354,2017-10,4
QUEENS,11354,2017-11,2
QUEENS,11354,2017-12,1
QUEENS,11354,2018-01,12
QUEENS,11354,2018-02,10
QUEENS,11354,2018-03,10
QUEENS,11354,2018-04,12
QUEENS,11354,2018-05,9
QUEENS,11354,2018-06,4
QUEENS,11354,2018-07,14
QUEENS,11354,2018-08,5
QUEENS,11354,2018-09,8
QUEENS,11354,2018-10,8
QUEENS,11354,2018-11,12
QUEENS,11354,2018-12,8
QUEENS,11354,2019-01,12
QUEENS,11354,2019-02,6
QUEENS,11354,2019-03,9
QUEENS,11354,2019-04,6
QUEENS,11354,2019-05,7
QUEENS,11354,2019-06,14
QUEENS,11354,2019-07,13
QUEENS,11354,2019-08,8
QUEENS,11354,2019-09,4
QUEENS,11354,2019-10,7
QUEENS,11354,2019-11,7
QUEENS,11354,2019-12,3
QUEENS,11355,2017-01,5
QUEENS,11355,2017-02,4
QUEENS,11355,2017-03,5
QUEENS,11355,2017-04,10
QUEENS,11355,2017-05,9
QUEENS,11355,2017-06,13
QUEENS,11355,2017-07,2
QUEENS,11355,2017-08,17
QUEENS,11355,2017-09,7
QUEENS,11355,2017-10,5
QUEENS,11355,2017-11,10
QUEENS,11355,2017-12,4
QUEENS,11355,2018-01,9
QUEENS,11355,2018-02,14
QUEENS,11355,2018-03,10
QUEENS,11355,2018-04,9
QUEENS,11355,2018-05,6
QUEENS,11355,2018-06,8
QUEENS,11355,2018-07,12
QUEENS,11355,2018-08,9
QUEENS,11355,2018-09,8
QUEENS,11355,2018-10,10
QUEENS,11355,2018-11,6
QUEENS,11355,2018-12,5
QUEENS,11355,2019-01,5
QUEENS,11355,2019-02,9
QUEENS,11355,2019-03,14
QUEENS,11355,2019-04,8
QUEENS,11355,2019-05,10
QUEENS,11355,2019-06,8
QUEENS,11355,2019-07,5
QUEENS,11355,2019-08,8
QUEENS,11355,2019-09,1
QUEENS,11355,2019-10,5
QUEENS,11355,2019-11,6
QUEENS,11355,2019-12,6
QUEENS,11356,2017-01,7
QUEENS,11356,2017-02,4
QUEENS,11356,2017-03,11
QUEENS,11356,2017-04,2
QUEENS,11356,2017-05,4
QUEENS,11356,2017-06,3
QUEENS,11356,2017-07,2
QUEENS,11356,2017-08,5
QUEENS,11356,2017-09,6
QUEENS,11356,2017-10,4
QUEENS,11356,2017-11,4
QUEENS,11356,2017-12,5
QUEENS,11356,2018-02,4
QUEENS,11356,2018-03,1
QUEENS,11356,2018-04,6
QUEENS,11356,2018-05,2
QUEENS,11356,2018-06,1
QUEENS,11356,2018-07,1
QUEENS,11356,2018-08,4
QUEENS,11356,2018-09,2
QUEENS,11356,2018-11,2
QUEENS,11356,2018-12,2
QUEENS,11356,2019-01,4
QUEENS,11356,2019-02,2
QUEENS,11356,2019-03,4
QUEENS,11356,2019-04,3
QUEENS,11356,2019-05,3
QUEENS,11356,2019-06,4
QUEENS,11356,2019-07,3
QUEENS,11356,2019-08,3
QUEENS,11356,2019-09,2
QUEENS,11356,2019-10,2
QUEENS,11356,2019-11,1
QUEENS,11356,2019-12,2
QUEENS,11357,2017-02,7
QUEENS,11357,2017-04,2
QUEENS,11357,2017-05,1
QUEENS,11357,2017-07,4
QUEENS,11357,2017-08,1
QUEENS,11357,2017-10,2
QUEENS,11357,2017-11,2
QUEENS,11357,2018-01,3
QUEENS,11357,2018-02,3
QUEENS,11357,2018-03,3
QUEENS,11357,2018-05,3
QUEENS,11357,2018-06,2
QUEENS,11357,2018-08,1
QUEENS,11357,2018-09,2
QUEENS,11357,2018-10,3
QUEENS,11357,2018-11,2
QUEENS,11357,2018-12,5
QUEENS,11357,2019-01,5
QUEENS,11357,2019-04,1
QUEENS,11357,2019-06,2
QUEENS,11357,2019-07,3
QUEENS,11357,2019-09,2
QUEENS,11357,2019-10,1
QUEENS,11357,2019-12,1
QUEENS,11358,2017-01,7
QUEENS,11358,2017-02,1
QUEENS,11358,2017-05,2
QUEENS,11358,2017-06,2
QUEENS,11358,2017-08,6
QUEENS,11358,2017-09,2
QUEENS,11358,2017-10,1
QUEENS,11358,2017-11,1
QUEENS,11358,2018-01,2
QUEENS,11358,2018-02,1
QUEENS,11358,2018-03,3
QUEENS,11358,2018-04,4
QUEENS,11358,2018-05,7
QUEENS,11358,2018-07,2
QUEENS,11358,2018-08,1
QUEENS,11358,2018-09,4
QUEENS,11358,2018-10,2
QUEENS,11358,2018-11,2
QUEENS,11358,2018-12,1
QUEENS,11358,2019-01,7
QUEENS,11358,2019-02,1
QUEENS,11358,2019-03,4
QUEENS,11358,2019-04,3
QUEENS,11358,2019-05,2
QUEENS,11358,2019-07,2
QUEENS,11358,2019-08,3
QUEENS,11358,2019-09,3
QUEENS,11358,2019-10,3
QUEENS,11358,2019-12,1
QUEENS,11359,2017-12,2
QUEENS,11360,2017-01,1
QUEENS,11360,2017-03,1
QUEENS,11360,2017-04,4
QUEENS,11360,2017-06,4
QUEENS,11360,2017-07,2
QUEENS,11360,2017-08,1
QUEENS,11360,2017-12,1
QUEENS,11360,2018-01,2
QUEENS,11360,2018-02,2
QUEENS,11360,2018-03,1
QUEENS,11360,2018-05,4
QUEENS,11360,2018-06,1
QUEENS,11360,2018-07,1
QUEENS,11360,2018-09,1
QUEENS,11360,2018-10,1
QUEENS,11360,2018-11,2
QUEENS,11360,2019-01,3
QUEENS,11360,2019-02,1
QUEENS,11360,2019-03,1
QUEENS,11360,2019-04,1
QUEENS,11360,2019-06,1
QUEENS,11360,2019-08,2
QUEENS,11360,2019-09,1
QUEENS,11360,2019-10,1
QUEENS,11360,2019-11,1
QUEENS,11360,2019-12,2
QUEENS,11361,2017-01,5
QUEENS,11361,2017-02,3
QUEENS,11361,2017-04,3
QUEENS,11361,2017-05,1
QUEENS,11361,2017-06,2
QUEENS,11361,2017-07,1
QUEENS,11361,2017-08,2
QUEENS,11361,2017-09,1
QUEENS,11361,2017-10,2
QUEENS,11361,2017-11,1
QUEENS,11361,2017-12,2
QUEENS,11361,2018-01,1
QUEENS,11361,2018-02,3
QUEENS,11361,2018-03,1
QUEENS,11361,2018-05,2
QUEENS,11361,2018-06,2
QUEENS,11361,2018-07,1
QUEENS,11361,2018-08,1
QUEENS,11361,2018-09,3
QUEENS,11361,2018-10,2
QUEENS,11361,2018-11,2
QUEENS,11361,2018-12,1
QUEENS,11361,2019-01,1
QUEENS,11361,2019-02,2
QUEENS,11361,2019-03,1
QUEENS,11361,2019-04,3
QUEENS,11361,2019-05,4
QUEENS,11361,2019-07,1
QUEENS,11361,2019-08,1
QUEENS,11361,2019-09,1
QUEENS,11361,2019-11,1
QUEENS,11362,2017-01,2
QUEENS,11362,2017-06,1
QUEENS,11362,2017-08,1
QUEENS,11362,2017-09,2
QUEENS,11362,2018-05,2
QUEENS,11362,2018-07,1
QUEENS,11362,2018-10,1
QUEENS,11362,2018-12,1
QUEENS,11362,2019-02,1
QUEENS,11362,2019-08,2
QUEENS,11362,2019-10,2
QUEENS,11363,2017-06,1
QUEENS,11363,2017-07,2
QUEENS,11363,2018-01,1
QUEENS,11363,2018-02,1
QUEENS,11363,2018-04,2
QUEENS,11363,2018-06,1
QUEENS,11363,2018-08,1
QUEENS,11363,2019-04,1
QUEENS,11363,2019-05,1
QUEENS,11363,2019-07,2
QUEENS,11364,2017-02,2
QUEENS,11364,2017-03,2
QUEENS,11364,2017-04,3
QUEENS,11364,2017-06,2
QUEENS,11364,2017-07,1
QUEENS,11364,2017-08,1
QUEENS,11364,2017-09,2
QUEENS,11364,2017-11,1
QUEENS,11364,2017-12,2
QUEENS,11364,2018-01,1
QUEENS,11364,2018-03,1
QUEENS,11364,2018-04,3
QUEENS,11364,2018-05,4
QUEENS,11364,2018-06,4
QUEENS,11364,2018-08,1
QUEENS,11364,2018-09,2
QUEENS,11364,2018-10,2
QUEENS,11364,2018-11,4
QUEENS,11364,2018-12,3
QUEENS,11364,2019-01,2
QUEENS,11364,2019-02,3
QUEENS,11364,2019-03,2
QUEENS,11364,2019-04,3
QUEENS,11364,2019-05,2
QUEENS,11364,2019-09,6
QUEENS,11364,2019-10,1
QUEENS,11364,2019-11,1
QUEENS,11365,2017-01,3
QUEENS,11365,2017-02,3
QUEENS,11365,2017-03,10
QUEENS,11365,2017-04,8
QUEENS,11365,2017-05,11
QUEENS,11365,2017-06,4
QUEENS,11365,2017-07,5
QUEENS,11365,2017-08,10
QUEENS,11365,2017-09,4
QUEENS,11365,2017-10,5
QUEENS,11365,2017-11,2
QUEENS,11365,2018-01,12
QUEENS,11365,2018-02,7
QUEENS,11365,2018-03,7
QUEENS,11365,2018-04,10
QUEENS,11365,2018-05,5
QUEENS,11365,2018-06,7
QUEENS,11365,2018-07,7
QUEENS,11365,2018-08,4
QUEENS,11365,2018-09,7
QUEENS,11365,2018-10,7
QUEENS,11365,2018-11,6
QUEENS,11365,2018-12,3
QUEENS,11365,2019-01,13
QUEENS,11365,2019-03,2
QUEENS,11365,2019-04,3
QUEENS,11365,2019-05,10
QUEENS,11365,2019-06,6
QUEENS,11365,2019-08,6
QUEENS,11365,2019-09,4
QUEENS,11365,2019-10,3
QUEENS,11365,2019-11,2
QUEENS,11365,2019-12,1
QUEENS,11366,2017-01,2
QUEENS,11366,2017-03,2
QUEENS,11366,2017-05,2
QUEENS,11366,2017-11,1
QUEENS,11366,2017-12,1
QUEENS,11366,2018-03,1
QUEENS,11366,2018-04,1
QUEENS,11366,2018-06,1
QUEENS,11366,2018-07,1
QUEENS,11366,2018-09,1
QUEENS,11366,2019-02,2
QUEENS,11366,2019-05,1
QUEENS,11366,2019-06,2
QUEENS,11366,2019-07,3
QUEENS,11366,2019-08,3
